team,player_name,tm_player_id,position,position_group,market_value_eur,recent_matches,recent_minutes,recent_goals,recent_assists,goals_per_90,assists_per_90,goal_contributions_per_90,match_fitness_score,attacking_form_score,club_form_score,recent_activity_low,club_form_reference_date,recent_window_days
Belgium,TIELEMANS Youri,249565,MF,MF,35000000.0,26.0,2018.0,2.0,5.0,0.089197224975223,0.2229930624380575,0.3121902874132805,0.9720907166528515,0.5498938603529901,0.8243218169479001,False,2026-06-01,180
Belgium,LUKAKU Romelu,96341,FW,FW,15000000.0,7.0,64.0,1.0,0.0,0.5,0.0,0.5,-0.02838502831191159,1.2784755137323565,0.4290161614035822,True,2026-06-01,180
Belgium,TROSSARD Leandro,144028,FW,FW,20000000.0,33.0,1891.0,3.0,5.0,0.1427815970386039,0.23796932839767318,0.3807509254362771,0.9531735636374414,0.8158653179498607,0.9051156776467881,False,2026-06-01,180
Belgium,DOKU Jeremy,486049,FW,FW,65000000.0,27.0,1693.0,5.0,8.0,0.26580035440047256,0.42528056704075606,0.6910809214412287,0.9209863056214019,2.019747366798105,1.305552677033248,False,2026-06-01,180
Belgium,LAMMENS Senne,503883,GK,GK,25000000.0,26.0,2340.0,0.0,0.0,0.0,0.0,0.0,1.0151778893961856,-0.6612049302248484,0.8475396074340823,False,2026-06-01,180
Belgium,PENDERS Mike,834397,GK,GK,1000000.0,20.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.9388207462239277,-0.6612049302248484,0.7788181785790502,False,2026-06-01,180
Belgium,LUKEBAKIO Dodi,303259,FW,FW,20000000.0,12.0,332.0,0.0,1.0,0.0,0.2710843373493976,0.2710843373493976,0.44732701374845557,0.3904290454146,0.4274127248316061,False,2026-06-01,180
Belgium,MEUNIER Thomas,100986,DF,DF,1800000.0,19.0,1263.0,2.0,2.0,0.14251781472684086,0.14251781472684086,0.2850356294536817,0.8357263719488117,0.44455114233982906,0.7966088489879135,False,2026-06-01,180
Belgium,DE WINTER Koni,490384,DF,DF,12000000.0,21.0,1612.0,1.0,1.0,0.05583126550868486,0.05583126550868486,0.11166253101736973,0.9067195622867643,-0.2280256747505346,0.7932450385830344,False,2026-06-01,180
Belgium,DE KETELAERE Charles,435772,FW,FW,34000000.0,27.0,1996.0,2.0,5.0,0.09018036072144289,0.22545090180360722,0.3156312625250501,0.9689004978258922,0.5632426446178761,0.8269202492030865,False,2026-06-01,180
Belgium,SEYS Joaquin,981196,DF,DF,600000.0,19.0,1462.0,0.0,3.0,0.0,0.18467852257181944,0.18467852257181944,0.8782987369920323,0.05522970707808647,0.7959918340006377,False,2026-06-01,180
Belgium,MOREIRA Diego,655006,MF,MF,18000000.0,14.0,1086.0,3.0,4.0,0.24861878453038674,0.3314917127071823,0.580110497237569,0.7917994916159021,1.5892530434271572,1.0709082347498415,False,2026-06-01,180
Belgium,VANAKEN Hans,137576,MF,MF,6000000.0,18.0,1575.0,2.0,2.0,0.11428571428571428,0.11428571428571428,0.22857142857142856,0.8999625634191083,0.22550612986987387,0.6639028116768763,False,2026-06-01,180
Belgium,CASTAGNE Timothy,262226,DF,DF,10000000.0,23.0,1664.0,0.0,0.0,0.0,0.0,0.0,0.9159584136552648,-0.6612049302248484,0.7582420792672535,False,2026-06-01,180
Belgium,SAELEMAEKERS Alexis,381950,MF,MF,12000000.0,24.0,1802.0,1.0,2.0,0.049944506104328525,0.09988901220865705,0.14983351831298558,0.9391439172451085,-0.07994663958284462,0.5824622223553249,False,2026-06-01,180
Belgium,RASKIN Nicolas,422763,MF,MF,6500000.0,24.0,2100.0,4.0,5.0,0.17142857142857143,0.2142857142857143,0.38571428571428573,0.9836827906276945,0.8351199836849955,0.9316858081977498,False,2026-06-01,180
Belgium,ONANA Amadou,485706,MF,MF,42000000.0,27.0,1914.0,1.0,0.0,0.047021943573667714,0.0,0.047021943573667714,0.9566919003155258,-0.4787898414514435,0.45427329069708655,False,2026-06-01,180
