base_total_goals,share_scale,mismatch_total_bonus,mismatch_scale,draw_boost_max,draw_boost_scale,status,error,n_matches,accuracy,mean_brier_score,mean_log_loss,mean_actual_outcome_probability,predicted_draw_rate,actual_draw_rate,draw_calibration_error,goal_mae,goal_rmse
2.45,220,0.7,650,0.025,220,ok,,866,0.6004618937644342,0.529909869252605,0.8986761435061349,0.46690181009408166,0.22888976489478902,0.22632794457274827,0.0025618203220407476,0.9331384363395149,1.2520406042275913
2.55,220,0.9,800,0.035,220,ok,,866,0.6004618937644342,0.529925278918957,0.8986774127530248,0.46667962428361415,0.2308277877997013,0.22632794457274827,0.004499843226953043,0.9381916067814225,1.2522903431141248
2.65,220,0.7,650,0.035,150,ok,,866,0.6004618937644342,0.5300142753213903,0.8986775766760594,0.47210046186607124,0.21832217165979653,0.22632794457274827,0.008005772912951736,0.9513838434059909,1.2554956501884784
2.65,220,0.9,800,0.045,300,ok,,866,0.6004618937644342,0.5299931616077264,0.8986777734172139,0.46676894008770264,0.2339616825241476,0.22632794457274827,0.007633737951399322,0.947448973606558,1.2539702558394816
2.55,220,0.9,800,0.025,100,ok,,866,0.6004618937644342,0.5298883537110554,0.8986782631534393,0.469424138501352,0.22019526583348462,0.22632794457274827,0.006132678739263653,0.9381916067814225,1.2522903431141248
2.45,220,0.7,650,0.015,220,ok,,866,0.6004618937644342,0.5298939386735441,0.8986805207404068,0.468001192112429,0.2237493704958082,0.22632794457274827,0.0025785740769400656,0.9331384363395149,1.2520406042275913
2.75,220,0.9,500,0.035,300,ok,,866,0.6004618937644342,0.5302127011308762,0.8986886525339225,0.4746273614457121,0.21582334817466362,0.22632794457274827,0.010504596398084654,0.9720213124757829,1.2646557937909142
2.65,220,0.7,800,0.045,300,ok,,866,0.6004618937644342,0.5299959859464985,0.8986894429201799,0.4667581200833368,0.23397139044743934,0.22632794457274827,0.007643445874691068,0.9474633818661892,1.2545252641539633
2.55,220,0.7,800,0.035,220,ok,,866,0.6004618937644342,0.5299283773115995,0.8986900351894906,0.4666679357786189,0.23083831043199088,0.22632794457274827,0.00451036585924261,0.9382060150410538,1.252854600027889
2.55,220,0.7,800,0.025,100,ok,,866,0.6004618937644342,0.52989136380634,0.8986908614666058,0.46941244719010633,0.2202057884657742,0.22632794457274827,0.006122156106974058,0.9382060150410538,1.252854600027889
2.55,220,0.7,650,0.015,300,ok,,866,0.6004618937644342,0.5299604982680363,0.8986911831558723,0.4701454303035001,0.21894533333545232,0.22632794457274827,0.007382611237295944,0.9414236110249639,1.2526050603711958
2.65,220,0.7,650,0.025,220,ok,,866,0.6004618937644342,0.5300310759379578,0.8986974512025102,0.4719696180522797,0.2170472104427225,0.22632794457274827,0.00928073413002578,0.9513838434059909,1.2554956501884784
2.75,220,0.7,650,0.035,220,ok,,866,0.6004618937644342,0.5301014537205609,0.8986981067781412,0.4732273616496554,0.21678277151145578,0.22632794457274827,0.009545173061292489,0.962699315438665,1.2606963733423613
2.45,220,0.7,650,0.045,100,ok,,866,0.6004618937644342,0.5299160029102902,0.8986994041475005,0.46765714427373656,0.22928472407172598,0.22632794457274827,0.002956779498977713,0.9331384363395149,1.2520406042275913
2.75,220,0.9,500,0.045,220,ok,,866,0.6004618937644342,0.530216215569132,0.8987012837496893,0.47457737394172694,0.21792965174726278,0.22632794457274827,0.008398292825485487,0.9720213124757829,1.2646557937909142
2.45,220,0.7,650,0.015,150,ok,,866,0.6004618937644342,0.5298985043248651,0.8987030299647163,0.4685280211421083,0.22209275627499103,0.22632794457274827,0.004235188297757236,0.9331384363395149,1.2520406042275913
2.55,220,0.9,800,0.045,150,ok,,866,0.6004618937644342,0.5299390115580939,0.8987044747957468,0.46716099727652427,0.2309983395362306,0.22632794457274827,0.004670394963482344,0.9381916067814225,1.2522903431141248
2.55,220,0.7,650,0.045,220,ok,,866,0.6004618937644342,0.5300095501605312,0.8987075190961915,0.46728719916840616,0.23306619189251684,0.22632794457274827,0.0067382473197685755,0.9414236110249639,1.2526050603711958
2.65,220,0.9,500,0.025,300,ok,,866,0.6004618937644342,0.5301565545405348,0.898708209591907,0.47379313262921857,0.21498498914396919,0.22632794457274827,0.011342955428779083,0.9584881020836582,1.2574720667583579
2.55,220,0.9,800,0.015,300,ok,,866,0.6004618937644342,0.529918774060492,0.8987083344639943,0.4684314931626053,0.2218473236416176,0.22632794457274827,0.004480620931130663,0.9381916067814225,1.2522903431141248
2.75,220,0.9,800,0.025,300,ok,,866,0.6004618937644342,0.5300550845315516,0.8987088436905707,0.472019627530013,0.21638733430813534,0.22632794457274827,0.009940610264612931,0.9580686635797032,1.2579697251305795
2.65,220,0.9,800,0.035,100,ok,,866,0.6004618937644342,0.5299701159188658,0.8987095238686834,0.4715383596016735,0.21723133561140298,0.22632794457274827,0.009096608961345287,0.947448973606558,1.2539702558394816
2.55,220,0.9,500,0.045,100,ok,,866,0.6004618937644342,0.5300739047696584,0.8987103006990812,0.47295837704354476,0.21869372865449715,0.22632794457274827,0.007634215918251114,0.9473206450540421,1.2525788790842172
2.45,220,0.7,650,0.035,150,ok,,866,0.6004618937644342,0.5299331686676511,0.8987136045956018,0.46703169581165266,0.23016472611186306,0.22632794457274827,0.003836781539114792,0.9331384363395149,1.2520406042275913
2.55,220,0.7,800,0.045,150,ok,,866,0.6004618937644342,0.5299420507538543,0.898717081051109,0.4671493068994817,0.23100886216852018,0.22632794457274827,0.004680917595771911,0.9382060150410538,1.252854600027889
2.65,220,0.5,800,0.035,220,ok,,866,0.6004618937644342,0.529947239899921,0.8987183483276181,0.4690427348985499,0.22508125286005815,0.22632794457274827,0.0012466917126901234,0.9478722064357091,1.2566953396777114
2.75,220,0.9,650,0.045,150,ok,,866,0.6004618937644342,0.5301274646777466,0.8987186464668527,0.47378064163977873,0.21689527885663426,0.22632794457274827,0.009432665716114008,0.9626992703269892,1.2593812039033963
2.75,220,0.7,800,0.025,300,ok,,866,0.6004618937644342,0.5300574449883788,0.8987195801660414,0.4720095989526663,0.21639629617685244,0.22632794457274827,0.009931648395895831,0.9580830718393346,1.2585145035842173
2.55,220,0.7,800,0.015,300,ok,,866,0.6004618937644342,0.5299218642682799,0.8987209546518746,0.4684198043811612,0.22185784627390714,0.22632794457274827,0.004470098298841124,0.9382060150410538,1.252854600027889
2.65,220,0.7,800,0.035,100,ok,,866,0.6004618937644342,0.5299727146360032,0.8987211322136829,0.47152753230342725,0.2172410435346947,0.22632794457274827,0.009086901038053569,0.9474633818661892,1.2545252641539633
2.65,220,0.5,800,0.035,300,ok,,866,0.6004618937644342,0.5299554686253066,0.8987211386762527,0.4679884238568921,0.22811534368643982,0.22632794457274827,0.0017873991136915512,0.9478722064357091,1.2566953396777114
2.45,220,0.7,650,0.015,100,ok,,866,0.6004618937644342,0.5299047053978863,0.8987266743908167,0.46898589151787884,0.22045409395546667,0.22632794457274827,0.005873850617281601,0.9331384363395149,1.2520406042275913
2.45,220,0.7,650,0.025,300,ok,,866,0.6004618937644342,0.5299486375357301,0.8987270993408119,0.4661520538544166,0.23105697262791877,0.22632794457274827,0.004729028055170503,0.9331384363395149,1.2520406042275913
2.45,220,0.9,800,0.025,100,ok,,866,0.6004618937644342,0.529866274127762,0.8987283851923179,0.466742952797364,0.22648504422950327,0.22632794457274827,0.00015709965675500537,0.9305373543807556,1.2529393170163428
2.45,220,0.9,500,0.045,220,ok,,866,0.6004618937644342,0.5300945286158053,0.8987300565050613,0.4675303620488732,0.2344027756676705,0.22632794457274827,0.008074831094922241,0.9376889806673158,1.2500031302840564
2.55,220,0.9,800,0.015,220,ok,,866,0.6004618937644342,0.5299289344384459,0.89873395601653,0.4688818533797372,0.22054699900173974,0.22632794457274827,0.005780945571008528,0.9381916067814225,1.2522903431141248
2.55,220,0.7,650,0.025,100,ok,,866,0.6004618937644342,0.5299708638833158,0.8987349365591312,0.4711405993356491,0.21729327552731936,0.22632794457274827,0.009034669045428906,0.9414236110249639,1.2526050603711958
2.45,220,0.9,500,0.015,100,ok,,866,0.6004618937644342,0.5300212770415436,0.8987381104086694,0.47182676693940623,0.2156863159303866,0.22632794457274827,0.010641628642361678,0.9376889806673158,1.2500031302840564
2.45,220,0.7,800,0.025,100,ok,,866,0.6004618937644342,0.5298697661183845,0.8987420714645813,0.46673032178722546,0.22649645723790787,0.22632794457274827,0.00016851266515960361,0.9306174496082952,1.2535117817408983
2.65,220,0.9,800,0.025,150,ok,,866,0.6004618937644342,0.5299957382082308,0.8987435848917162,0.47121664737283375,0.21701889610519048,0.22632794457274827,0.009309048467557784,0.947448973606558,1.2539702558394816
2.45,220,0.9,650,0.035,220,ok,,866,0.6004618937644342,0.5299984555826238,0.8987449409516143,0.46588535404017867,0.23395743156699056,0.22632794457274827,0.0076294869942422905,0.9330071175093465,1.2505617844221188
2.45,220,0.9,800,0.035,100,ok,,866,0.6004618937644342,0.5298864537840756,0.8987461589221967,0.4663007128443582,0.22942858760158968,0.22632794457274827,0.0031006430288414155,0.9305373543807556,1.2529393170163428
2.55,220,0.7,800,0.015,220,ok,,866,0.6004618937644342,0.5299319810975291,0.8987465643049102,0.4688701632293203,0.22055752163402934,0.22632794457274827,0.005770422938718933,0.9382060150410538,1.252854600027889
2.65,220,0.7,500,0.045,300,ok,,866,0.6004618937644342,0.5301069863461759,0.8987473833763191,0.4705187647852564,0.22740587315168725,0.22632794457274827,0.0010779285789389859,0.9589690907397691,1.260122636550491
2.55,220,0.7,650,0.015,220,ok,,866,0.6004618937644342,0.5299884136012665,0.8987481483445371,0.4705968247002648,0.2176450086955745,0.22632794457274827,0.00868293587717378,0.9414236110249639,1.2526050603711958
2.55,220,0.9,500,0.025,150,ok,,866,0.6004618937644342,0.5300991157245515,0.8987484034740764,0.47308091123063617,0.21553774577619822,0.22632794457274827,0.010790198796550049,0.9473206450540421,1.2525788790842172
2.55,220,0.9,650,0.015,150,ok,,866,0.6004618937644342,0.5300075230351753,0.8987499931114323,0.47120277829382634,0.2159209846189827,0.22632794457274827,0.01040695995376556,0.941423565913288,1.2511784027912847
2.65,220,0.7,650,0.045,100,ok,,866,0.6004618937644342,0.530047638933859,0.8987532219622808,0.47273050643455955,0.21744216961965945,0.22632794457274827,0.008885774953088815,0.9513838434059909,1.2554956501884784
2.65,220,0.9,500,0.045,150,ok,,866,0.6004618937644342,0.5301727550083983,0.8987549172272202,0.4739271374006325,0.21812872754634952,0.22632794457274827,0.008199217026398753,0.9584881020836582,1.2574720667583579
2.65,220,0.7,800,0.025,150,ok,,866,0.6004618937644342,0.5299983501355887,0.8987551967983483,0.4712058205073396,0.2170286040284822,0.22632794457274827,0.009299340544266066,0.9474633818661892,1.2545252641539633
2.65,220,0.5,800,0.045,150,ok,,866,0.6004618937644342,0.529965245484319,0.8987582528933223,0.4695257559867556,0.2252518045965874,0.22632794457274827,0.001076139976160878,0.9478722064357091,1.2566953396777114
2.55,220,0.9,500,0.015,300,ok,,866,0.6004618937644342,0.5301134209577852,0.898759364301397,0.47285016838553284,0.21445869971845727,0.22632794457274827,0.011869244854291,0.9473206450540421,1.2525788790842172
2.45,220,0.7,800,0.035,100,ok,,866,0.6004618937644342,0.5298899467437432,0.8987598454623605,0.4662880818651455,0.22944000060999428,0.22632794457274827,0.0031120560372460138,0.9306174496082952,1.2535117817408983
2.75,220,0.5,800,0.035,220,ok,,866,0.6004618937644342,0.5300371472651317,0.898766671736986,0.4714919369575702,0.2195101987870838,0.22632794457274827,0.006817745785664464,0.958360622690362,1.260578274600051
2.65,220,0.5,800,0.025,300,ok,,866,0.6004618937644342,0.5299740000576416,0.898769922052166,0.46939452814045607,0.2221080661942071,0.22632794457274827,0.004219878378541181,0.9478722064357091,1.2566953396777114
2.55,220,0.7,500,0.035,300,ok,,866,0.6004618937644342,0.53005626269617,0.8987706895066249,0.46955705284180554,0.22690741336679893,0.22632794457274827,0.0005794687940506582,0.9481595909142452,1.2555274833610883
2.65,220,0.5,800,0.045,220,ok,,866,0.6004618937644342,0.529991293805791,0.8987737573883346,0.467937862341174,0.23022164725903893,0.22632794457274827,0.003893702686290662,0.9478722064357091,1.2566953396777114
2.75,220,0.9,650,0.025,300,ok,,866,0.6004618937644342,0.530171992551957,0.8987765731104373,0.4736478373430159,0.21375154045425393,0.22632794457274827,0.012576404118494339,0.9626992703269892,1.2593812039033963
2.55,220,0.9,500,0.035,100,ok,,866,0.6004618937644342,0.5301067400941761,0.8987766106329704,0.4734038305796326,0.21575018528241072,0.22632794457274827,0.010577759290337552,0.9473206450540421,1.2525788790842172
2.75,220,0.7,500,0.045,300,ok,,866,0.6004618937644342,0.5301837607550415,0.8987820471314647,0.47278745261427285,0.22221125583819376,0.22632794457274827,0.004116688734554508,0.9718244114818921,1.2670063080192706
2.55,220,0.9,800,0.015,150,ok,,866,0.6004618937644342,0.5299505426996765,0.8987834586623843,0.46940934922672783,0.21889038478092257,0.22632794457274827,0.007437559791825699,0.9381916067814225,1.2522903431141248
2.55,220,0.9,650,0.045,300,ok,,866,0.6004618937644342,0.5300907069203026,0.898786432672815,0.46601020714153496,0.2368997559563758,0.22632794457274827,0.010571811383627533,0.941423565913288,1.2511784027912847
2.45,220,0.9,800,0.015,100,ok,,866,0.6004618937644342,0.5298930650821446,0.8987883853854329,0.4671851927503698,0.22354150085741684,0.22632794457274827,0.0027864437153314325,0.9305373543807556,1.2529393170163428
2.65,220,0.7,500,0.035,300,ok,,866,0.6004618937644342,0.5301223906940259,0.8987884504959995,0.4719316499811156,0.22139859565945458,0.22632794457274827,0.004929348913293691,0.9589690907397691,1.260122636550491
2.75,220,0.9,800,0.035,150,ok,,866,0.6004618937644342,0.5300909767688646,0.8987893498652606,0.4729059296136451,0.21549508779207965,0.22632794457274827,0.010832856780668615,0.9580686635797032,1.2579697251305795
2.55,220,0.9,800,0.035,300,ok,,866,0.6004618937644342,0.5300000597999284,0.8987896080376306,0.4656287837769729,0.23386187862608301,0.22632794457274827,0.007533934053334745,0.9381916067814225,1.2522903431141248
2.45,220,0.9,800,0.025,150,ok,,866,0.6004618937644342,0.5299165727330688,0.8987906908614338,0.46598149019467355,0.2292161480953772,0.22632794457274827,0.0028882035226289182,0.9305373543807556,1.2529393170163428
2.75,220,0.7,650,0.045,150,ok,,866,0.6004618937644342,0.5301455647271225,0.8987914982445413,0.473713479349539,0.21695332324798502,0.22632794457274827,0.009374621324763244,0.962699315438665,1.2606963733423613
2.65,220,0.9,650,0.035,100,ok,,866,0.6004618937644342,0.5300920328628858,0.89879183520012,0.47324841923412286,0.21443609733301974,0.22632794457274827,0.011891847239728526,0.951383798294315,1.25412365511037
2.65,220,0.5,800,0.035,150,ok,,866,0.6004618937644342,0.5299787433456521,0.8987954545023213,0.47027776328955784,0.2212158196781514,0.22632794457274827,0.0051121248945968645,0.9478722064357091,1.2566953396777114
2.55,220,0.7,800,0.015,150,ok,,866,0.6004618937644342,0.5299535610010643,0.8987960592135358,0.4693976581780582,0.21890090741321214,0.22632794457274827,0.007427037159536132,0.9382060150410538,1.252854600027889
2.75,220,0.5,650,0.045,300,ok,,866,0.6004618937644342,0.5300757787624569,0.8987961379504947,0.47022177440323926,0.22632507690114023,0.22632794457274827,2.8676716080366926e-06,0.9635946798058007,1.2636853230855427
2.45,220,0.9,800,0.015,150,ok,,866,0.6004618937644342,0.5299056010053494,0.898796519903268,0.46672831518875557,0.22518016317694117,0.22632794457274827,0.001147781395807096,0.9305373543807556,1.2529393170163428
2.45,220,0.9,650,0.045,150,ok,,866,0.6004618937644342,0.5300294141146812,0.898798491306882,0.46636648114632195,0.23412798330351986,0.22632794457274827,0.007800038730771591,0.9330071175093465,1.2505617844221188
2.65,220,0.9,650,0.025,150,ok,,866,0.6004618937644342,0.5301040958436658,0.8987996546130567,0.4729257771317008,0.21422365782680725,0.22632794457274827,0.012104286745941023,0.951383798294315,1.25412365511037
2.75,220,0.7,800,0.035,150,ok,,866,0.6004618937644342,0.5300932405707327,0.898800060487354,0.4728958978535915,0.21550404966079673,0.22632794457274827,0.010823894911951543,0.9580830718393346,1.2585145035842173
2.45,220,0.7,800,0.015,100,ok,,866,0.6004618937644342,0.5298965561037192,0.8988020713898095,0.4671725617093054,0.22355291386582143,0.22632794457274827,0.0027750307069268343,0.9306174496082952,1.2535117817408983
2.55,220,0.7,800,0.035,300,ok,,866,0.6004618937644342,0.530003259782556,0.8988022583504599,0.4656170984662476,0.23387240125837255,0.22632794457274827,0.0075444566856242845,0.9382060150410538,1.252854600027889
2.45,220,0.7,800,0.025,150,ok,,866,0.6004618937644342,0.5299200811260157,0.8988043816651373,0.4659688596981884,0.2292275611037818,0.22632794457274827,0.0028996165310335442,0.9306174496082952,1.2535117817408983
2.45,220,0.7,800,0.015,150,ok,,866,0.6004618937644342,0.5299091018684364,0.8988102086259541,0.4667156844558832,0.2251915761853458,0.22632794457274827,0.00113636838740247,0.9306174496082952,1.2535117817408983
2.45,220,0.9,800,0.015,220,ok,,866,0.6004618937644342,0.5299229441283805,0.8988112450231516,0.46620270269326747,0.22683677739775837,0.22632794457274827,0.0005088328250101026,0.9305373543807556,1.2529393170163428
2.75,220,0.5,800,0.045,150,ok,,866,0.6004618937644342,0.5300608857897156,0.8988213099059134,0.47197662318367317,0.2196807505236131,0.22632794457274827,0.006647194049135163,0.958360622690362,1.260578274600051
2.55,220,0.5,800,0.045,100,ok,,866,0.6004618937644342,0.5299308188561698,0.8988229794162018,0.4683359918562518,0.2262559539023198,0.22632794457274827,7.199067042845675e-05,0.9388326329252756,1.2551276792715504
2.55,220,0.5,800,0.035,100,ok,,866,0.6004618937644342,0.5299239547430863,0.8988239614906658,0.46877974368994235,0.22331241053023337,0.22632794457274827,0.0030155340425148947,0.9388326329252756,1.2551276792715504
2.65,220,0.5,800,0.045,100,ok,,866,0.6004618937644342,0.5299868017993294,0.8988248235617006,0.47090622294787093,0.22033581763801433,0.22632794457274827,0.005992126934733943,0.9478722064357091,1.2566953396777114
2.45,220,0.7,800,0.015,220,ok,,866,0.6004618937644342,0.529926475657965,0.8988249422187155,0.46619007290902575,0.22684819040616302,0.22632794457274827,0.0005202458334147564,0.9306174496082952,1.2535117817408983
2.55,220,0.7,500,0.035,220,ok,,866,0.6004618937644342,0.5300806620534784,0.8988303999959064,0.47061373239862603,0.22387332254041725,0.22632794457274827,0.0024546220323310164,0.9481595909142452,1.2555274833610883
2.65,220,0.5,800,0.025,220,ok,,866,0.6004618937644342,0.5300033513396953,0.8988308720385173,0.4701476074559259,0.21994085846107733,0.22632794457274827,0.0063870861116709365,0.9478722064357091,1.2566953396777114
